업소명,업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
뜨레모아,민박,내국인+외국인,없음,경기도 가평군 북면 꽃넘이길 70,경기도 가평군 북면 제령리 534-16번지,,4,,,,,,37.89761894,127.5247159,2021-06-09
제이슨,민박,내국인+외국인,없음,경기도 가평군 북면 꽃넘이길 71,경기도 가평군 북면 제령리 535-1번지,,3,,,,,,37.89708732,127.5240105,2021-06-09
보랏빛향기,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 279-86,경기도 가평군 상면 행현리 592번지,,5,,,,,,37.75089802,127.3633271,2021-06-09
연인산스토리,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로467번길 36-26,경기도 가평군 북면 백둔리 485번지,,5,,,,,,37.90230895,127.4555815,2021-06-09
안젤로,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 2372-37,경기도 가평군 북면 도대리 324-14번지,,4,,,,,,37.95432924,127.4773824,2021-06-09
아이유 펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 명장길 80-35,경기도 가평군 설악면 신천리 762-2번지,,5,,,,,,37.66882827,127.4820956,2021-06-09
에코하우스,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로342번길 28,"경기도 가평군 북면 백둔리 201-3번지 (2동,4동)",,4,,,,,,37.90636058,127.4708335,2021-06-09
차우차우,민박,내국인+외국인,없음,경기도 가평군 상면 축령로70번길 53,경기도 가평군 상면 행현리 166-3번지,,2,,,,,,37.77813454,127.3620051,2021-06-09
아틀리에,민박,내국인+외국인,없음,경기도 가평군 설악면 어비산길 224-1,경기도 가평군 설악면 가일리 130-3번지,,3,,,,,,37.59121419,127.5105231,2021-06-09
청기와,민박,내국인+외국인,없음,경기도 가평군 설악면 어비산길 124,경기도 가평군 설악면 가일리 104번지,,3,,,,,,37.59707333,127.5053129,2021-06-09
올래펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 어비산길 203,경기도 가평군 설악면 가일리 33번지,,2,,,,,,37.59244892,127.5118712,2021-06-09
에코스파2펜션,민박,내국인+외국인,없음,경기도 가평군 가평읍 북한강변로 326-426,경기도 가평군 가평읍 금대리 55-44번지,,2,,,,,,37.75801857,127.5408469,2021-06-09
조경당,민박,내국인+외국인,없음,경기도 가평군 상면 깃대봉길 17-30,경기도 가평군 상면 덕현리 162-41번지,,2,,,,,,37.75592848,127.4003378,2021-06-09
SKY블루엘(스카이블루엘),민박,내국인+외국인,없음,경기도 가평군 설악면 미사리로 324-96,경기도 가평군 설악면 송산리 179-3번지,,1,,,,,,37.68522954,127.5324596,2021-06-09
봄,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 238-99,경기도 가평군 상면 행현리 481-25번지,,1,,,,,,37.7583542,127.3575802,2021-06-09
블루스카이,민박,내국인+외국인,없음,경기도 가평군 가평읍 북한강변로 326-187,경기도 가평군 가평읍 금대리 55-19번지,,4,,,,,,37.75827986,127.5411195,2021-06-09
농원민박,민박,내국인+외국인,없음,경기도 가평군 설악면 봉미산안길13번길 89,경기도 가평군 설악면 설곡리 312번지,,1,,,,,,37.62482258,127.528433,2021-06-09
하늘정원,민박,내국인+외국인,없음,경기도 가평군 청평면 남이터길 23,경기도 가평군 청평면 대성리 420-2번지,,7,,,,,,37.68716405,127.3706575,2021-06-09
선녀와나무터,민박,내국인+외국인,없음,경기도 가평군 청평면 모꼬지로 112,경기도 가평군 청평면 대성리 414번지,,4,,,,,,37.68614388,127.3691508,2021-06-09
언덕위에하얀집,민박,내국인+외국인,없음,경기도 가평군 청평면 남가로 1871,경기도 가평군 청평면 대성리 518-10번지,,6,,,,,,37.69438274,127.3618088,2021-06-09
펜션로망,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 410,경기도 가평군 상면 행현리 659-2번지,,6,,,,,,37.74646015,127.3530627,2021-06-09
두메산골,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 417-32,경기도 가평군 상면 행현리 614-1번지,,7,,,,,,37.74387436,127.353885,2021-06-09
자연인촌펜션,민박,내국인+외국인,없음,경기도 가평군 설악면 유명로 2144-1,경기도 가평군 설악면 회곡리 361번지,,3,,,,,,37.69845882,127.4598778,2021-06-09
삼화힐링타운,민박,내국인+외국인,없음,경기도 가평군 상면 물골길 118,경기도 가평군 상면 봉수리 16번지,,3,,,,,,37.83679017,127.3144709,2021-06-09
푸른숲황토방,민박,내국인+외국인,없음,경기도 가평군 설악면 유명산길 61-108,경기도 가평군 설악면 가일리 215-9번지,,4,,,,,,37.59702826,127.4946531,2021-06-09
팬션스타디움,민박,내국인+외국인,없음,경기도 가평군 설악면 어비산길99번길 67-13,경기도 가평군 설악면 가일리 74번지,,4,,,,,,37.59741556,127.5098103,2021-06-09
갤러리 774,민박,내국인+외국인,없음,경기도 가평군 상면 축령로45번길 40-176,경기도 가평군 상면 행현리 774번지,,2,,,,,,37.77096299,127.3569543,2021-06-09
힐스토리3,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 57-152,경기도 가평군 청평면 호명리 143-167번지 (C동),,4,,,,,,37.72556997,127.4570943,2021-06-09
V10,민박,내국인+외국인,없음,경기도 가평군 청평면 고재길 193-1,경기도 가평군 청평면 고성리 278-4번지,,1,,,,,,37.70340471,127.5078049,2021-06-09
화이트,민박,내국인+외국인,없음,경기도 가평군 가평읍 호반로 1701,경기도 가평군 가평읍 산유리 105-19번지,,2,,,,,,37.74722714,127.5118618,2021-06-09
강마을민박,민박,내국인+외국인,없음,경기도 가평군 청평면 강변로 89,경기도 가평군 청평면 청평리 94-14번지,,4,,,,,,37.73242916,127.4220454,2021-06-09
대덕펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 고재길 248,경기도 가평군 청평면 고성리 105번지,,6,,,,,,37.7041524,127.5126151,2021-06-09
화악산통나무펜션,민박,내국인+외국인,없음,경기도 가평군 북면 화악산로 942,경기도 가평군 북면 화악리 788-8번지,,5,,,,,,37.93809204,127.5405822,2021-06-09
달빛풍경,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로133번길 7,경기도 가평군 북면 백둔리 92-3번지,,6,,,,,,37.89763006,127.4892288,2021-06-09
리스캐빈,민박,내국인+외국인,없음,경기도 가평군 설악면 유명산길 61-19,경기도 가평군 설악면 가일리 261-10번지,,6,,,,,,37.59691995,127.491991,2021-06-09
테라스,민박,내국인+외국인,없음,경기도 가평군 설악면 어비산길 114-14,경기도 가평군 설악면 가일리 137-3번지,,3,,,,,,37.59700127,127.5042821,2021-06-09
감성216,민박,내국인+외국인,없음,경기도 가평군 청평면 호명리길 216,경기도 가평군 청평면 호명리 46-6번지,,2,,,,,,37.73277571,127.4704477,2021-06-09
테라스,민박,내국인+외국인,없음,경기도 가평군 가평읍 호반로 1701,경기도 가평군 가평읍 산유리 105-19번지,,2,,,,,,37.74722714,127.5118618,2021-06-09
담서원,민박,내국인+외국인,없음,경기도 가평군 설악면 다락재로485번길 162-247,경기도 가평군 설악면 이천리 387-21번지,,1,,,,,,37.64820212,127.4429236,2021-06-09
G.O.M.E.T263-2,민박,내국인+외국인,없음,경기도 가평군 가평읍 용추로 227-98,경기도 가평군 가평읍 승안리 263-2번지 B동,,2,,,,,,37.84481305,127.4867473,2021-06-09
NOMADRIUM,민박,내국인+외국인,없음,경기도 가평군 가평읍 호반로 1723-41,경기도 가평군 가평읍 산유리 424-4번지,,3,,,,,,37.74827286,127.5098415,2021-06-09
미리내하우스,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 376-8,경기도 가평군 북면 적목리 423-9번지,,5,,,,,,37.96999002,127.4249486,2021-06-09
정화여각,민박,내국인+외국인,없음,경기도 가평군 청평면 호반로 730,경기도 가평군 청평면 호명리 344-5번지,,4,,,,,,37.70872683,127.4655902,2021-06-09
청평빌라,민박,내국인+외국인,없음,경기도 가평군 청평면 호반로 732,경기도 가평군 청평면 호명리 344-9번지,,4,,,,,,37.70875395,127.4658398,2021-06-09
돌담길,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 2159-64,경기도 가평군 북면 도대리 282-3번지,,4,,,,,,37.94178466,127.4872762,2021-06-09
산마루펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 상지로 355-7,경기도 가평군 청평면 상천리 1522-4번지,,3,,,,,,37.76247707,127.4837193,2021-06-09
온나펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 강변로 93-25,경기도 가평군 청평면 청평리 94-15번지,,3,,,,,,37.73278051,127.4217954,2021-06-09
River52road,민박,내국인+외국인,없음,경기도 가평군 가평읍 북한강변로 52,경기도 가평군 가평읍 산유리 16-1번지,,3,,,,,,37.74561315,127.5168786,2021-06-09
까망봉다리,민박,내국인+외국인,없음,경기도 가평군 조종면 명지산로 184-45,경기도 가평군 조종면 상판리 338-6번지,,4,,,,,,37.88967167,127.3693942,2021-06-09
더큐,민박,내국인+외국인,없음,경기도 가평군 설악면 묵안안길 56-33,경기도 가평군 설악면 묵안리 448번지,,4,,,,,,37.60815756,127.5243365,2021-06-09
가평펜션하우스,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 1450,경기도 가평군 북면 제령리 622-10번지,,4,,,,,,37.8974138,127.5101002,2021-06-09
puppy dog,민박,내국인+외국인,없음,경기도 가평군 북면 화악산로356번길 44-149,경기도 가평군 북면 소법리 83-6번지,,3,,,,,,37.90715702,127.5657165,2021-06-09
도그버디,민박,내국인+외국인,없음,경기도 가평군 북면 화악산로356번길 44-147,경기도 가평군 북면 소법리 84번지,,2,,,,,,37.90736418,127.5659784,2021-06-09
아난티,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 3075,경기도 가평군 북면 적목리 493-8번지,,2,,,,,,37.98836706,127.440076,2021-06-09
명지산 패밀리 펜션,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 19-23,경기도 가평군 북면 도대리 530-3번지,,3,,,,,,37.96795205,127.4595267,2021-06-09
구나무촌 유원지,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 1508,경기도 가평군 북면 제령리 615-12번지,,3,,,,,,37.89608018,127.5054026,2021-06-09
강씨봉 미리내,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 376-10,경기도 가평군 북면 적목리 423-6번지,,1,,,,,,37.97013427,127.4250054,2021-06-09
숨은 계곡,민박,내국인+외국인,없음,경기도 가평군 설악면 회곡안골길 40-10,"경기도 가평군 설악면 회곡리 386번지 (A,B동)",,5,,,,,,37.69910444,127.4510294,2021-06-09
힐,민박,내국인+외국인,없음,경기도 가평군 상면 기와집길 287-35,경기도 가평군 상면 연하리 374-13번지 제2동,,2,,,,,,37.78467176,127.3494324,2021-06-09
스테른키즈풀빌라,민박,내국인+외국인,없음,경기도 가평군 설악면 유명로 2084,경기도 가평군 설악면 회곡리 244-4번지 외1,,2,,,,,,37.69298795,127.4606067,2021-06-09
아델하임,민박,내국인+외국인,없음,경기도 가평군 북면 제령아랫말길 66,경기도 가평군 북면 제령리 216-9번지,,2,,,,,,37.88838584,127.5385647,2021-06-09
숲속의 작은 갤러리,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 187-34,경기도 가평군 북면 적목리 266번지,,1,,,,,,37.96391568,127.4415075,2021-06-09
힐링민박,민박,내국인+외국인,없음,경기도 가평군 상면 청군로 1580,경기도 가평군 상면 원흥리 519-8번지,,3,,,,,,37.82294785,127.3215163,2021-06-09
바람,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로 1706-134,경기도 가평군 청평면 삼회리 362-5번지,,2,,,,,,37.67395281,127.3908427,2021-06-09
달빛정원,민박,내국인+외국인,없음,경기도 가평군 상면 임초밤안골로 263,경기도 가평군 상면 임초리 620-3번지,,5,,,,,,37.7492847,127.3633754,2021-06-09
솔,민박,내국인+외국인,없음,경기도 가평군 설악면 자잠로 189-13,경기도 가평군 설악면 사룡리 612-2번지,,1,,,,,,37.69142556,127.4876821,2021-06-09
더 클래스,민박,내국인+외국인,없음,경기도 가평군 청평면 고재길 218-19,"경기도 가평군 청평면 고성리 309번지 (D,E동)",,2,,,,,,37.70268341,127.5107203,2021-06-09
무릉,민박,내국인+외국인,없음,경기도 가평군 조종면 명지산로360번길 33,경기도 가평군 조종면 상판리 226-14번지 무릉도원펜션 B동,,1,,,,,,37.90092049,127.3783034,2021-06-09
유명산장펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 솥틀로 152-14,경기도 가평군 청평면 하천리 558-2번지,,1,,,,,,37.76585313,127.4262567,2021-06-09
아델라 펜션,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로386번길 47-18,경기도 가평군 상면 행현리 632-4번지,,4,,,,,,37.74496748,127.3487297,2021-06-09
아띠랑스,민박,내국인+외국인,없음,경기도 가평군 북면 멱골로 342,경기도 가평군 북면 목동리 311-2번지,,2,,,,,,37.91912621,127.5804268,2021-06-09
산장의아침,민박,내국인+외국인,없음,경기도 가평군 상면 임초밤안골로 187,경기도 가평군 상면 임초리 588-1번지,,5,,,,,,37.75386138,127.3695085,2021-06-09
에코펜션,민박,내국인+외국인,없음,경기도 가평군 청평면 북한강로1556번길 66-39,경기도 가평군 청평면 삼회리 533-1번지,,5,,,,,,37.65628342,127.3875354,2021-06-09
아름마루,민박,내국인+외국인,없음,경기도 가평군 상면 수목원로 262-44,경기도 가평군 상면 행현리 699-1번지,,5,,,,,,37.75526364,127.3584035,2021-06-09
앵두펜션,민박,내국인+외국인,없음,경기도 가평군 가평읍 경반안로 214,경기도 가평군 가평읍 경반리 519-1번지,,2,,,,,,37.82866997,127.4826707,2021-06-09
이솔,민박,내국인+외국인,없음,경기도 가평군 설악면 미사리로 704-2,경기도 가평군 설악면 미사리 457-7번지,,9,,,,,,37.71354668,127.5415373,2021-06-09
가평핀란드하우스,민박,내국인+외국인,없음,경기도 가평군 조종면 명지산로 99-40,경기도 가평군 조종면 상판리 286-12번지,,2,,,,,,37.88356104,127.3617063,2021-06-09
신비키즈풀빌라펜션,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 492-29,경기도 가평군 북면 적목리 321번지,,2,,,,,,37.96889949,127.4119935,2021-06-09
탑 펜션,민박,내국인+외국인,없음,경기도 가평군 북면 논남기길 492-35,경기도 가평군 북면 적목리 322번지,,2,,,,,,37.96889007,127.411447,2021-06-09
라비에팬션,민박,내국인+외국인,없음,경기도 가평군 조종면 현등사길 66,경기도 가평군 조종면 운악리 426-18번지,,5,,,,,,37.86408901,127.3442573,2021-06-09
가평소나무팬션,민박,내국인+외국인,없음,경기도 가평군 상면 덕현산장길 73-93,경기도 가평군 상면 덕현리 20-7번지,,3,,,,,,37.75329621,127.4111143,2021-06-09
뉴캐슬,민박,내국인+외국인,없음,경기도 가평군 북면 가화로 1364-22,경기도 가평군 북면 제령리 604-2번지,,7,,,,,,37.9019737,127.5163797,2021-06-09
호호,민박,내국인+외국인,없음,경기도 가평군 북면 백둔로616번길 50-32,경기도 가평군 북면 백둔리 638-5번지,,4,,,,,,37.91230027,127.4456894,2021-06-09
